logFC	logCPM	F	PValue	status
Sox2-hU6@00304	 1.624e-01	 4.849802	9.184e-02	7.662e-01	test
Sox2-hU6@00305	 8.167e-01	 5.404451	4.000e+00	6.264e-02	test
Sox2-hU6@00306	 1.324e-01	 4.896622	9.211e-02	7.654e-01	test
Sox2-hU6@00307	 7.727e-01	 3.684590	1.301e+00	2.714e-01	test
Sox2-hU6@00308	-1.595e+00	 2.911688	4.265e+00	5.537e-02	test
Sox2-hU6@00309	 2.859e-01	 5.181294	4.978e-01	4.905e-01	test
Sox2-hU6@00310	-5.939e-02	 4.883353	1.910e-02	8.918e-01	test
Sox2-hU6@00311	-2.387e+00	 1.576791	3.455e+00	8.140e-02	test
Sox2-hU6@00312	 9.945e-01	 4.124459	3.339e+00	8.621e-02	test
Sox2-hU6@00313	-1.197e-01	 6.361755	1.553e-01	6.987e-01	test
Sox2-hU6@00314	-2.923e-01	 3.802926	2.761e-01	6.064e-01	test
Sox2-hU6@00315	-3.874e-01	 5.574960	1.047e+00	3.213e-01	test
Sox2-hU6@00316	 2.652e-01	 4.163611	2.389e-01	6.316e-01	test
Sox2-hU6@00317	-3.494e-01	 4.543217	5.427e-01	4.719e-01	test
Sox2-hU6@00318	-8.280e-02	 4.864535	3.739e-02	8.491e-01	test
Sox2-hU6@00319	-1.270e-01	 6.456763	1.553e-01	6.986e-01	test
Sox2-hU6@00320	 2.182e-01	 4.943604	2.773e-01	6.057e-01	test
Sox2-hU6@00321	-2.247e-01	 5.677310	3.454e-01	5.649e-01	test
Sox2-hU6@00322	 1.280e-01	 5.361275	1.144e-01	7.395e-01	test
Sox2-hU6@00323	-1.092e-01	 6.322081	1.194e-01	7.341e-01	test
Sox2-hU6@00324	 1.880e-01	 4.147716	1.160e-01	7.379e-01	test
Sox2-hU6@00325	 2.816e-02	 2.564682	6.103e-04	9.807e-01	test
Sox2-hU6@00326	-1.313e-01	 6.677475	1.020e-01	7.549e-01	test
Sox2-hU6@00327	 2.486e-01	 6.576265	5.714e-01	4.606e-01	test
Sox2-hU6@00328	 2.386e-01	 6.242526	4.639e-01	5.055e-01	test
Sox2-hU6@00329	-1.239e+00	 4.111242	5.625e+00	3.048e-02	test
Sox2-hU6@00330	-1.907e-01	 5.737683	2.539e-01	6.211e-01	test
