logFC	logCPM	F	PValue	status
Sox2-hU6@00301	-2.598e-02	 5.864281	5.160e-03	9.438e-01	test
Sox2-hU6@00302	-1.963e-01	 5.311348	2.103e-01	6.536e-01	test
Sox2-hU6@00303	 3.167e-01	 5.371188	3.916e-01	5.418e-01	test
Sox2-hU6@00304	 3.406e-01	 4.959253	6.076e-01	4.487e-01	test
Sox2-hU6@00305	-1.319e-01	 4.890756	9.271e-02	7.653e-01	test
Sox2-hU6@00306	-3.846e-02	 4.826028	6.811e-03	9.354e-01	test
Sox2-hU6@00307	-3.513e-03	 3.268839	1.686e-05	9.968e-01	test
Sox2-hU6@00308	-8.178e-01	 3.168631	1.073e+00	3.180e-01	test
Sox2-hU6@00309	 2.722e-01	 5.188336	3.428e-01	5.676e-01	test
Sox2-hU6@00310	-6.698e-01	 4.635041	2.011e+00	1.781e-01	test
Sox2-hU6@00311	-2.714e-01	 2.197870	5.301e-02	8.212e-01	test
Sox2-hU6@00312	 3.793e-01	 3.763175	3.806e-01	5.472e-01	test
Sox2-hU6@00313	-1.826e-01	 6.344785	3.333e-01	5.729e-01	test
Sox2-hU6@00314	 4.619e-01	 4.201564	3.863e-01	5.449e-01	test
Sox2-hU6@00315	-6.281e-01	 5.488976	2.349e+00	1.477e-01	test
Sox2-hU6@00316	-1.172e+00	 3.583350	2.797e+00	1.167e-01	test
Sox2-hU6@00317	-5.674e-01	 4.466284	1.087e+00	3.148e-01	test
Sox2-hU6@00318	-1.562e-02	 4.911545	1.081e-03	9.742e-01	test
Sox2-hU6@00319	 1.781e-01	 6.624343	3.213e-01	5.799e-01	test
Sox2-hU6@00320	 3.048e-01	 5.005112	4.700e-01	5.042e-01	test
Sox2-hU6@00321	-2.047e-01	 5.701982	2.857e-01	6.014e-01	test
Sox2-hU6@00322	 6.124e-01	 5.644854	2.446e+00	1.402e-01	test
Sox2-hU6@00323	 2.734e-01	 6.531588	8.384e-01	3.754e-01	test
Sox2-hU6@00324	-4.682e-02	 4.044865	7.184e-03	9.337e-01	test
Sox2-hU6@00325	-6.900e-02	 2.528235	5.190e-03	9.436e-01	test
Sox2-hU6@00326	 1.041e-01	 6.804977	9.449e-02	7.631e-01	test
Sox2-hU6@00327	-5.745e-01	 6.200739	2.683e+00	1.238e-01	test
Sox2-hU6@00328	-1.311e-01	 6.066675	1.480e-01	7.063e-01	test
Sox2-hU6@00329	-8.601e-01	 4.252361	2.707e+00	1.222e-01	test
Sox2-hU6@00330	-2.748e-01	 5.711821	4.953e-01	4.932e-01	test
