logFC	logCPM	F	PValue	status
Sox2-hU6@00310	-3.272e-01	 4.695818	6.650e-01	4.276e-01	test
Sox2-hU6@00311	-9.938e-01	 1.735868	7.981e-01	3.858e-01	test
Sox2-hU6@00312	 7.246e-01	 4.055847	1.993e+00	1.785e-01	test
Sox2-hU6@00313	-1.463e-01	 6.315177	3.209e-01	5.795e-01	test
Sox2-hU6@00314	 1.417e-01	 4.027520	4.670e-02	8.319e-01	test
Sox2-hU6@00315	-4.983e-01	 5.434795	2.162e+00	1.621e-01	test
Sox2-hU6@00316	-2.740e-01	 3.844577	2.043e-01	6.578e-01	test
Sox2-hU6@00317	-4.489e-01	 4.416760	1.013e+00	3.301e-01	test
Sox2-hU6@00318	-4.342e-02	 4.867759	1.181e-02	9.149e-01	test
Sox2-hU6@00319	 3.635e-02	 6.534533	1.582e-02	9.016e-01	test
Sox2-hU6@00320	 2.650e-01	 5.003590	5.136e-01	4.846e-01	test
Sox2-hU6@00321	-2.113e-01	 5.639768	3.994e-01	5.370e-01	test
Sox2-hU6@00322	 3.950e-01	 5.560843	1.246e+00	2.819e-01	test
Sox2-hU6@00323	 9.844e-02	 6.432981	1.289e-01	7.245e-01	test
Sox2-hU6@00324	 7.888e-02	 4.096322	2.557e-02	8.751e-01	test
Sox2-hU6@00325	-1.817e-02	 2.530090	3.508e-04	9.853e-01	test
Sox2-hU6@00326	-4.627e-03	 6.728825	1.861e-04	9.893e-01	test
Sox2-hU6@00327	-1.009e-01	 6.370691	8.937e-02	7.691e-01	test
Sox2-hU6@00328	 7.008e-02	 6.155831	4.762e-02	8.302e-01	test
Sox2-hU6@00329	-1.036e+00	 3.994922	5.141e+00	3.862e-02	test
Sox2-hU6@00330	-2.284e-01	 5.672983	4.830e-01	4.977e-01	test
