logFC	logCPM	F	PValue	status
SIN3A@07865	 1.582e+00	 6.86167	3.307e+00	0.104913	test
SIN3A@09452	-3.241e+00	 3.42783	3.292e+00	0.105564	test
SIN3A@03554	 2.644e+00	 5.15418	3.291e+00	0.105629	test
SIN3A@00764	 2.709e+00	 4.54869	3.288e+00	0.105774	test
SIN3A@11548	-3.134e+00	 3.02327	3.286e+00	0.105853	test
SIN3A@07925	 1.532e+00	 5.91125	3.284e+00	0.105955	test
SIN3A@07823	 1.230e+00	 6.07211	3.264e+00	0.106176	test
SIN3A@05188	 1.222e+00	 6.03802	3.248e+00	0.106808	test
SIN3A@07148	 1.121e+00	 6.66364	3.248e+00	0.106894	test
SIN3A@14433	-1.162e+00	 6.19176	3.245e+00	0.106949	negative
SIN3A@09823	-2.713e+00	 4.08939	3.248e+00	0.107350	test
SIN3A@02407	 1.258e+00	 6.72627	3.249e+00	0.107522	test
SIN3A@11741	-2.602e+00	 4.10748	3.233e+00	0.107586	test
SIN3A@06127	-2.596e+00	 3.22778	3.229e+00	0.107702	test
SIN3A@11562	-3.165e+00	 2.87843	3.233e+00	0.108295	test
SIN3A@12505	-1.590e+00	 5.81801	3.225e+00	0.108646	test
SIN3A@07926	 1.135e+00	 6.92661	3.208e+00	0.108814	test
SIN3A@14423	-2.510e+00	 4.46382	3.192e+00	0.109483	negative
SIN3A@03712	-2.645e+00	 3.68867	3.193e+00	0.109534	test
SIN3A@05754	-1.976e+00	 5.36415	3.188e+00	0.109854	test
SIN3A@08948	-2.849e+00	 2.68363	3.175e+00	0.110455	test
SIN3A@01066	-3.439e+00	 2.31891	3.182e+00	0.110717	test
SIN3A@08617	-2.590e+00	 3.83725	3.163e+00	0.110931	test
SIN3A@12192	-2.501e+00	 3.67398	3.161e+00	0.110965	test
SIN3A@09490	-2.578e+00	 3.11557	3.152e+00	0.111404	test
SIN3A@07964	 1.926e+00	 5.71256	3.167e+00	0.111405	test
SIN3A@08044	-2.552e+00	 3.93275	3.148e+00	0.111598	test
SIN3A@10875	-2.654e+00	 3.71761	3.154e+00	0.111599	test
SIN3A@06373	-1.706e+00	 6.25493	3.149e+00	0.112295	test
SIN3A@14398	-2.659e+00	 4.17770	3.143e+00	0.112349	negative
