logFC	logCPM	F	PValue	status
SIN3A@00777	-0.6050371	 6.65496	1.282e+00	0.2837948	test
SIN3A@08672	 1.4444413	 4.59050	1.282e+00	0.2838244	test
SIN3A@12152	 1.8097015	 3.26699	1.281e+00	0.2839130	test
SIN3A@02850	 0.9705136	 5.79077	1.280e+00	0.2840317	test
SIN3A@07031	 0.6125155	 6.00122	1.275e+00	0.2844229	test
SIN3A@12188	-0.6630542	 6.28798	1.278e+00	0.2844443	test
SIN3A@13828	-0.5541303	 6.44158	1.275e+00	0.2844578	test
SIN3A@10641	-1.0486916	 5.29003	1.278e+00	0.2845035	test
SIN3A@00677	 1.6910009	 4.04102	1.277e+00	0.2845710	test
SIN3A@00825	 0.8242149	 5.71408	1.276e+00	0.2846442	test
SIN3A@02327	 1.7633335	 3.56427	1.277e+00	0.2847105	test
SIN3A@05970	 0.5241215	 6.75361	1.273e+00	0.2847862	test
SIN3A@12127	 1.1894125	 4.81015	1.275e+00	0.2848594	test
SIN3A@01559	 0.5281591	 6.81644	1.272e+00	0.2849693	test
SIN3A@02986	-0.7292083	 5.93695	1.275e+00	0.2849811	test
SIN3A@00855	 0.5714747	 7.60441	1.272e+00	0.2850078	test
SIN3A@09278	 1.2866514	 5.42738	1.275e+00	0.2850635	test
SIN3A@03476	 0.6058948	 6.34638	1.272e+00	0.2851637	test
SIN3A@14307	-0.5429926	 7.65862	1.271e+00	0.2851897	negative
SIN3A@05690	 0.6796353	 5.95110	1.271e+00	0.2852111	test
SIN3A@11596	-1.3928445	 3.57238	1.273e+00	0.2853061	test
SIN3A@01220	 1.4458190	 5.30508	1.272e+00	0.2855827	test
SIN3A@08489	 1.5599363	 4.89928	1.271e+00	0.2856736	test
SIN3A@05325	 0.6079942	 6.96247	1.271e+00	0.2857100	test
SIN3A@05601	 0.6291262	 7.53685	1.271e+00	0.2857785	test
SIN3A@06849	-0.8549736	 5.67473	1.271e+00	0.2857934	test
SIN3A@00249	 1.1415161	 6.50053	1.269e+00	0.2859907	test
SIN3A@12652	-1.4331412	 3.73295	1.269e+00	0.2860331	test
SIN3A@07146	-0.8603320	 5.76265	1.269e+00	0.2861478	test
SIN3A@00572	 1.2714619	 4.23740	1.267e+00	0.2861544	test
SIN3A@00570	 1.5902802	 5.31178	1.268e+00	0.2861843	test
SIN3A@09632	-1.1697164	 4.06964	1.265e+00	0.2862603	test
SIN3A@05120	 0.5268745	 6.76034	1.265e+00	0.2863241	test
SIN3A@11710	-1.1631814	 4.84561	1.268e+00	0.2863284	test
SIN3A@08674	-1.1038182	 4.57387	1.265e+00	0.2864317	test
SIN3A@02763	 1.8045383	 2.70956	1.267e+00	0.2864440	test
SIN3A@05514	-0.6399025	 7.58884	1.267e+00	0.2864604	test
SIN3A@13861	-0.8729002	 5.23216	1.264e+00	0.2864950	test
SIN3A@07347	 1.5175524	 4.55083	1.266e+00	0.2865437	test
SIN3A@02434	 0.9118332	 5.15388	1.263e+00	0.2865928	test
SIN3A@14337	-0.7157870	 6.43959	1.266e+00	0.2866086	negative
SIN3A@07486	 1.4278743	 4.77814	1.266e+00	0.2866387	test
SIN3A@07524	 1.0960217	 5.03593	1.263e+00	0.2867542	test
SIN3A@04817	 0.6116835	 6.58118	1.263e+00	0.2869843	test
SIN3A@07566	 1.6468139	 5.25635	1.264e+00	0.2870011	test
SIN3A@07610	 1.1336610	 5.65321	1.263e+00	0.2870653	test
SIN3A@01968	 0.5725343	 6.25112	1.260e+00	0.2871322	test
SIN3A@02499	 1.5733553	 4.50925	1.263e+00	0.2872021	test
SIN3A@09742	 1.8707239	 4.32532	1.262e+00	0.2872668	test
SIN3A@06157	-0.9212542	 5.16054	1.259e+00	0.2873423	test
SIN3A@08132	 1.3680215	 4.90464	1.260e+00	0.2877729	test
SIN3A@07592	-1.0734346	 4.45214	1.256e+00	0.2878392	test
SIN3A@02043	 1.6039587	 5.07573	1.258e+00	0.2880316	test
SIN3A@08350	 0.5465399	 7.47968	1.255e+00	0.2881192	test
SIN3A@10085	 1.4915723	 4.68851	1.256e+00	0.2884945	test
SIN3A@13931	 0.6178141	 5.98901	1.252e+00	0.2885587	test
SIN3A@06065	 1.1220790	 5.46742	1.255e+00	0.2885962	test
SIN3A@08400	-1.3586682	 4.21869	1.254e+00	0.2887333	test
SIN3A@10130	 0.5558572	 6.43535	1.251e+00	0.2887900	test
SIN3A@04194	 1.6192648	 3.74372	1.253e+00	0.2888784	test
SIN3A@11688	 2.0324705	 2.94987	1.251e+00	0.2892734	test
SIN3A@07638	 0.7734069	 5.64485	1.247e+00	0.2894622	test
SIN3A@14391	-0.6875444	 6.69120	1.250e+00	0.2894675	negative
SIN3A@04351	 0.6289642	 6.46740	1.250e+00	0.2894794	test
SIN3A@13506	 1.3592822	 4.29129	1.250e+00	0.2895039	test
SIN3A@13531	-0.8109767	 5.80756	1.250e+00	0.2895690	test
SIN3A@07645	 0.9795837	 5.88922	1.249e+00	0.2896166	test
SIN3A@07875	 0.6035960	 6.69273	1.248e+00	0.2897120	test
SIN3A@08159	 0.8972079	 5.13236	1.245e+00	0.2899675	test
SIN3A@13132	 0.5343006	 6.85922	1.244e+00	0.2899966	test
SIN3A@07088	 0.5014410	 7.08998	1.244e+00	0.2900799	test
SIN3A@01583	 1.6613557	 4.08699	1.246e+00	0.2901816	test
SIN3A@03136	 0.9717066	 5.59658	1.245e+00	0.2903947	test
SIN3A@03756	 1.4924865	 4.32747	1.244e+00	0.2905950	test
SIN3A@03436	-0.7055578	 5.91734	1.242e+00	0.2908746	test
SIN3A@02903	 0.5820879	 6.52818	1.240e+00	0.2909288	test
SIN3A@13526	 0.9415609	 5.73096	1.240e+00	0.2914186	test
SIN3A@03283	-0.6700367	 6.24140	1.239e+00	0.2915796	test
SIN3A@02250	 1.1457337	 5.37995	1.238e+00	0.2916146	test
SIN3A@07955	 1.3847152	 6.38987	1.238e+00	0.2917096	test
SIN3A@00693	 0.5860866	 5.98811	1.234e+00	0.2919066	test
SIN3A@08495	-1.3360878	 4.11024	1.236e+00	0.2920493	test
SIN3A@07546	 1.2719245	 6.10618	1.236e+00	0.2920934	test
SIN3A@03577	 1.3557208	 6.27073	1.235e+00	0.2922155	test
SIN3A@09257	 1.3155831	 5.77066	1.235e+00	0.2922246	test
SIN3A@02107	 0.6190731	 6.15031	1.232e+00	0.2923588	test
SIN3A@11047	 0.5640178	 6.48931	1.232e+00	0.2923683	test
SIN3A@08839	-1.2577712	 4.41556	1.234e+00	0.2924778	test
SIN3A@07273	 1.3072484	 5.63095	1.232e+00	0.2928723	test
SIN3A@09323	-0.6463428	 6.21375	1.229e+00	0.2933837	test
SIN3A@02156	-0.6814552	 5.81273	1.226e+00	0.2934158	test
SIN3A@07518	 0.4993442	 6.97021	1.225e+00	0.2936327	test
SIN3A@03355	 1.1203152	 5.44647	1.227e+00	0.2936650	test
SIN3A@13003	-0.6458265	 6.22382	1.227e+00	0.2937149	test
SIN3A@13778	 0.5242336	 6.65778	1.224e+00	0.2938642	test
SIN3A@12038	 1.3238940	 4.79917	1.226e+00	0.2938821	test
SIN3A@11929	-0.6774859	 6.96243	1.225e+00	0.2940673	test
SIN3A@11271	 1.0650944	 5.31935	1.225e+00	0.2940692	test
SIN3A@13451	-0.5705330	 6.20882	1.222e+00	0.2941085	test
SIN3A@06612	 1.3735088	 4.85075	1.225e+00	0.2941533	test
SIN3A@04151	-1.1103364	 4.10289	1.222e+00	0.2941544	test
SIN3A@07422	 0.7133401	 7.36902	1.225e+00	0.2941766	test
SIN3A@12194	-1.1599547	 3.30131	1.221e+00	0.2942586	test
SIN3A@14334	-0.5433582	 6.19507	1.221e+00	0.2942957	negative
SIN3A@02938	 0.7388714	 5.71780	1.220e+00	0.2944396	test
SIN3A@02739	-0.9291428	 5.32765	1.223e+00	0.2944582	test
SIN3A@04111	 0.7659993	 6.12726	1.220e+00	0.2950826	test
SIN3A@01526	 0.5348396	 6.70577	1.217e+00	0.2950872	test
SIN3A@06953	-1.1245484	 4.14586	1.216e+00	0.2952545	test
SIN3A@13212	-0.5836645	 6.36746	1.218e+00	0.2953462	test
SIN3A@07988	 0.9589858	 6.26182	1.218e+00	0.2953567	test
SIN3A@13241	 0.6905067	 5.92951	1.216e+00	0.2953574	test
SIN3A@07479	 0.6052943	 6.42320	1.218e+00	0.2953581	test
SIN3A@09234	-1.3618970	 3.48886	1.218e+00	0.2954167	test
SIN3A@01650	-0.6797567	 6.17737	1.217e+00	0.2955333	test
SIN3A@11627	-1.1599873	 3.85190	1.214e+00	0.2956316	test
SIN3A@00670	-1.2852155	 4.52529	1.216e+00	0.2957598	test
SIN3A@00835	 0.8083208	 6.57375	1.216e+00	0.2958620	test
SIN3A@08589	-0.7875528	 6.01212	1.216e+00	0.2958794	test
SIN3A@06248	 0.7991997	 5.40999	1.211e+00	0.2961213	test
SIN3A@01760	 0.6729100	 5.73636	1.211e+00	0.2961571	test
SIN3A@12740	 0.5756698	 6.03445	1.211e+00	0.2962264	test
SIN3A@10964	-0.6989170	 5.73664	1.210e+00	0.2964921	test
SIN3A@03888	 0.5525149	 6.16522	1.209e+00	0.2965448	test
SIN3A@01782	 1.8050632	 4.31812	1.211e+00	0.2966561	test
SIN3A@11564	 1.4221741	 5.14808	1.211e+00	0.2966724	test
SIN3A@00096	 0.6551174	 5.95628	1.209e+00	0.2966743	test
SIN3A@14299	-1.0086265	 5.73543	1.211e+00	0.2967423	negative
SIN3A@06748	 1.4306549	 4.84700	1.210e+00	0.2968899	test
SIN3A@04264	 0.5685623	 6.49002	1.207e+00	0.2969178	test
SIN3A@02049	 1.0062231	 4.64346	1.207e+00	0.2970272	test
SIN3A@02477	-0.9844443	 4.25168	1.206e+00	0.2970977	test
SIN3A@07842	 0.7384584	 5.55806	1.205e+00	0.2973111	test
SIN3A@07626	 1.2918027	 5.65475	1.208e+00	0.2973890	test
SIN3A@12414	-1.3071189	 2.93973	1.204e+00	0.2974486	test
SIN3A@13977	 1.6081030	 2.44778	1.204e+00	0.2974856	test
SIN3A@07895	 0.9765302	 6.60220	1.207e+00	0.2975861	test
SIN3A@12219	 0.7312685	 5.59324	1.203e+00	0.2977063	test
SIN3A@07451	 0.5496042	 7.56497	1.203e+00	0.2977349	test
SIN3A@00014	 0.5923232	 7.21780	1.204e+00	0.2980560	test
SIN3A@06922	-0.7701958	 6.13621	1.203e+00	0.2981736	test
SIN3A@00035	 1.7468046	 4.29803	1.203e+00	0.2981796	test
SIN3A@03989	-0.9637336	 5.17129	1.203e+00	0.2982182	test
SIN3A@12047	 0.5717190	 6.51834	1.200e+00	0.2983187	test
SIN3A@03185	 1.4725112	 4.63846	1.202e+00	0.2983523	test
SIN3A@03483	 0.8381208	 6.32857	1.202e+00	0.2983920	test
SIN3A@04571	 0.6408383	 6.51213	1.202e+00	0.2983929	test
SIN3A@04342	 0.6575152	 5.79602	1.199e+00	0.2984144	test
SIN3A@06775	 0.5106676	 6.54161	1.199e+00	0.2984602	test
SIN3A@06587	 0.6080661	 7.31112	1.202e+00	0.2984859	test
SIN3A@11759	 0.7582636	 5.81596	1.201e+00	0.2985058	test
SIN3A@01706	 0.5224361	 6.26109	1.199e+00	0.2985097	test
SIN3A@06743	 1.2399840	 6.05125	1.201e+00	0.2987097	test
SIN3A@03051	-0.6409847	 6.11768	1.200e+00	0.2988325	test
SIN3A@00989	 0.5352169	 7.01995	1.197e+00	0.2988603	test
SIN3A@06607	-1.9373386	 2.98019	1.199e+00	0.2989269	test
SIN3A@10940	-0.9302069	 4.91424	1.196e+00	0.2990601	test
SIN3A@05201	 0.5788005	 7.38688	1.197e+00	0.2990966	test
SIN3A@07577	 1.3746981	 6.10204	1.198e+00	0.2991667	test
SIN3A@03356	 0.5195828	 6.61915	1.194e+00	0.2993630	test
SIN3A@05237	-1.0208258	 4.04647	1.194e+00	0.2995046	test
SIN3A@00384	-0.5907949	 7.31112	1.196e+00	0.2995058	test
SIN3A@02192	 0.5339580	 6.72569	1.194e+00	0.2995136	test
SIN3A@01633	-1.1015787	 4.18637	1.193e+00	0.2996025	test
SIN3A@02202	 0.5818730	 6.39465	1.194e+00	0.2996115	test
SIN3A@02754	 1.9781593	 3.04998	1.196e+00	0.2996226	test
SIN3A@01265	 1.4826963	 3.71880	1.196e+00	0.2996610	test
SIN3A@02929	 1.3750324	 4.23059	1.195e+00	0.2997611	test
SIN3A@11808	 2.5749406	 3.92868	1.195e+00	0.2998598	test
SIN3A@10501	 0.5202751	 6.60347	1.192e+00	0.2998688	test
SIN3A@12091	-0.7122498	 5.92809	1.194e+00	0.2999653	test
SIN3A@00662	 0.8208463	 7.23928	1.192e+00	0.3002833	test
SIN3A@02053	 1.7228348	 5.15031	1.192e+00	0.3003571	test
SIN3A@06133	-1.0763161	 5.03874	1.190e+00	0.3006414	test
SIN3A@06846	-0.6800554	 6.38287	1.190e+00	0.3007251	test
SIN3A@08646	-1.1475186	 4.07390	1.188e+00	0.3007561	test
SIN3A@00291	 0.5234842	 6.38062	1.187e+00	0.3007733	test
SIN3A@09624	 1.4615695	 2.63984	1.187e+00	0.3008403	test
SIN3A@01207	 0.5606388	 6.15195	1.186e+00	0.3009271	test
SIN3A@05348	 1.2137768	 5.07998	1.188e+00	0.3011302	test
SIN3A@13856	-1.0820302	 3.54491	1.185e+00	0.3011314	test
SIN3A@08677	 1.2786454	 3.38493	1.185e+00	0.3012099	test
SIN3A@13292	-1.1476864	 4.36446	1.187e+00	0.3012192	test
SIN3A@04181	 1.4876212	 4.74414	1.187e+00	0.3012207	test
SIN3A@00175	 1.6418875	 4.68374	1.187e+00	0.3012536	test
SIN3A@00511	-0.7612414	 5.67331	1.186e+00	0.3013099	test
SIN3A@00722	 0.8579117	 6.68260	1.187e+00	0.3013453	test
SIN3A@05289	 1.6373592	 2.95058	1.187e+00	0.3013574	test
SIN3A@08479	-0.9823971	 4.73423	1.184e+00	0.3014017	test
SIN3A@07773	 0.5336998	 6.38109	1.182e+00	0.3016987	test
SIN3A@05408	 0.4923387	 6.84504	1.182e+00	0.3017882	test
SIN3A@10370	-0.9566668	 4.90131	1.181e+00	0.3019801	test
SIN3A@01920	-0.9806936	 5.96926	1.183e+00	0.3020735	test
SIN3A@01193	 1.5872474	 5.02387	1.182e+00	0.3021997	test
SIN3A@10206	-1.0771095	 3.93705	1.180e+00	0.3022149	test
SIN3A@02086	 1.3684037	 5.04910	1.182e+00	0.3023211	test
SIN3A@09969	 1.4086221	 4.84395	1.181e+00	0.3023926	test
SIN3A@05505	 1.3528885	 4.63805	1.180e+00	0.3026779	test
SIN3A@07722	 0.5274729	 7.34098	1.177e+00	0.3026917	test
SIN3A@01239	 1.1568484	 4.17219	1.176e+00	0.3028415	test
SIN3A@06322	 1.0283564	 5.87424	1.179e+00	0.3028886	test
SIN3A@00305	-1.2584004	 3.67662	1.178e+00	0.3029516	test
SIN3A@14230	-0.7578079	 7.29588	1.178e+00	0.3030028	negative
SIN3A@14376	-0.6028376	 6.44416	1.178e+00	0.3030742	negative
SIN3A@00811	 0.8467134	 6.33267	1.177e+00	0.3031833	test
SIN3A@07209	 1.0720992	 5.73319	1.177e+00	0.3032753	test
SIN3A@12928	-1.6599550	 2.93409	1.176e+00	0.3035114	test
SIN3A@00660	 1.0544633	 6.52165	1.176e+00	0.3035161	test
SIN3A@01277	 0.8227183	 5.34904	1.172e+00	0.3036435	test
SIN3A@07519	 1.3629733	 3.86770	1.174e+00	0.3037460	test
SIN3A@10158	-1.1422214	 4.17173	1.173e+00	0.3037741	test
SIN3A@07761	 1.3885437	 5.68490	1.174e+00	0.3038260	test
SIN3A@09109	-1.0707518	 4.14393	1.171e+00	0.3038383	test
SIN3A@03361	 0.8159415	 5.44254	1.171e+00	0.3038704	test
SIN3A@02047	 0.5526590	 6.17263	1.171e+00	0.3039407	test
SIN3A@07288	 1.5989841	 4.87471	1.173e+00	0.3039493	test
SIN3A@08272	 0.4945549	 7.03587	1.170e+00	0.3040111	test
SIN3A@14038	-0.6180371	 6.46851	1.173e+00	0.3040161	negative
SIN3A@13169	-1.0026610	 4.43992	1.170e+00	0.3040204	test
SIN3A@11227	-0.7929157	 5.91259	1.173e+00	0.3040299	test
SIN3A@07116	 1.0415959	 5.74078	1.173e+00	0.3040663	test
SIN3A@05914	 0.5291011	 8.37402	1.170e+00	0.3041315	test
SIN3A@12473	 0.5296696	 7.05641	1.169e+00	0.3042775	test
SIN3A@14229	-0.4720691	 7.59352	1.169e+00	0.3042775	negative
SIN3A@13550	 0.6725992	 6.05039	1.170e+00	0.3046303	test
SIN3A@02591	 0.6230087	 6.29949	1.170e+00	0.3046919	test
SIN3A@06665	-1.2576107	 3.94277	1.169e+00	0.3047401	test
SIN3A@06946	 0.9125214	 5.71572	1.169e+00	0.3048990	test
SIN3A@13275	 1.6028081	 4.95300	1.168e+00	0.3049645	test
SIN3A@03103	 1.2480396	 5.65355	1.167e+00	0.3051362	test
SIN3A@01766	 2.1081009	 1.90307	1.167e+00	0.3051455	test
SIN3A@06578	-1.3292134	 2.80864	1.165e+00	0.3051568	test
SIN3A@04020	 1.4795565	 4.76016	1.167e+00	0.3052491	test
SIN3A@10095	 2.5296499	 4.42058	1.167e+00	0.3052709	test
SIN3A@00669	 1.2303284	 5.40174	1.167e+00	0.3052935	test
SIN3A@01810	 0.6180799	 6.07157	1.163e+00	0.3054203	test
SIN3A@12609	 1.0726169	 5.97725	1.165e+00	0.3055292	test
SIN3A@13740	-0.9573863	 5.41792	1.165e+00	0.3055811	test
SIN3A@07859	 0.5687037	 7.47319	1.163e+00	0.3056655	test
SIN3A@13710	-1.1091917	 4.58761	1.165e+00	0.3056685	test
SIN3A@06143	 1.4452256	 5.97902	1.164e+00	0.3058050	test
SIN3A@13287	 0.8708508	 6.06910	1.163e+00	0.3059085	test
SIN3A@12944	 1.6510572	 3.06273	1.163e+00	0.3059284	test
SIN3A@05557	 1.6784238	 4.51267	1.163e+00	0.3059385	test
SIN3A@13382	-0.5531727	 6.48140	1.161e+00	0.3061033	test
SIN3A@03164	-0.6856302	 5.79111	1.160e+00	0.3061503	test
SIN3A@04592	 0.8950358	 5.12803	1.158e+00	0.3064004	test
SIN3A@00360	 0.5010119	 7.28568	1.158e+00	0.3065302	test
SIN3A@07575	 0.5763903	 6.10388	1.158e+00	0.3065360	test
SIN3A@07796	 0.9514521	 6.35133	1.160e+00	0.3066279	test
SIN3A@01474	 1.5078126	 4.84752	1.159e+00	0.3066849	test
SIN3A@05151	-0.9684465	 5.28802	1.159e+00	0.3067986	test
SIN3A@06546	-0.9785302	 5.16730	1.159e+00	0.3068032	test
SIN3A@01479	 1.3630324	 4.88489	1.158e+00	0.3069891	test
SIN3A@09692	-0.8352772	 5.53095	1.158e+00	0.3069970	test
SIN3A@01530	-1.0054347	 5.20039	1.158e+00	0.3069981	test
SIN3A@01960	-1.5168077	 1.89853	1.155e+00	0.3070835	test
SIN3A@07343	 2.0588643	 4.10422	1.156e+00	0.3073804	test
SIN3A@12681	-1.3031884	 4.18105	1.154e+00	0.3077892	test
SIN3A@02779	 0.5591270	 7.03550	1.151e+00	0.3079703	test
SIN3A@05839	 0.5932994	 5.91677	1.150e+00	0.3080036	test
SIN3A@08423	 1.4445739	 6.09798	1.152e+00	0.3082648	test
SIN3A@10766	-0.8859492	 5.32224	1.150e+00	0.3084311	test
SIN3A@08375	 0.5786877	 7.36392	1.150e+00	0.3085023	test
SIN3A@01431	 1.6051293	 5.06102	1.150e+00	0.3085449	test
SIN3A@06005	 0.6590226	 6.59524	1.150e+00	0.3085877	test
SIN3A@13760	-1.1694383	 4.76688	1.150e+00	0.3086151	test
SIN3A@01276	-1.6240261	 2.07437	1.150e+00	0.3086408	test
SIN3A@09574	 0.8275348	 5.62095	1.149e+00	0.3087664	test
SIN3A@04802	-1.0838179	 3.93052	1.146e+00	0.3088397	test
SIN3A@05693	 0.5813133	 6.31874	1.146e+00	0.3090425	test
SIN3A@05440	-1.1092591	 3.69631	1.145e+00	0.3091034	test
SIN3A@14052	-0.5609754	 7.27133	1.147e+00	0.3091099	negative
SIN3A@07488	-1.0681212	 4.24803	1.145e+00	0.3091458	test
SIN3A@13733	 0.7147801	 6.53514	1.147e+00	0.3091541	test
SIN3A@10062	 1.2746003	 4.96359	1.147e+00	0.3091996	test
SIN3A@01613	 0.7534309	 5.76826	1.146e+00	0.3092466	test
SIN3A@07795	 0.5787272	 7.11773	1.145e+00	0.3095655	test
SIN3A@00585	 1.3034772	 6.70077	1.144e+00	0.3098475	test
SIN3A@12750	-1.5149856	 3.26245	1.143e+00	0.3099456	test
SIN3A@06955	 1.1664515	 5.67793	1.141e+00	0.3102937	test
SIN3A@07614	 0.6211651	 6.26597	1.141e+00	0.3104372	test
SIN3A@09995	 1.6177530	 3.73299	1.141e+00	0.3104473	test
SIN3A@07415	 0.5432540	 6.44252	1.138e+00	0.3105383	test
SIN3A@07206	 0.4936557	 6.82902	1.137e+00	0.3106361	test
SIN3A@12016	 1.5319379	 4.04207	1.139e+00	0.3106747	test
SIN3A@02550	 1.0870591	 5.33058	1.139e+00	0.3107006	test
SIN3A@07342	-1.2271247	 3.67677	1.139e+00	0.3107668	test
SIN3A@06214	-1.9819851	 2.29715	1.139e+00	0.3108001	test
SIN3A@14116	-0.6364783	 7.28041	1.138e+00	0.3109803	negative
SIN3A@13178	-1.0383415	 4.61477	1.136e+00	0.3110803	test
SIN3A@01381	 0.8383830	 5.44128	1.134e+00	0.3111844	test
SIN3A@00727	 1.5389416	 4.73368	1.137e+00	0.3112474	test
SIN3A@13948	 1.6669112	 4.22227	1.137e+00	0.3112587	test
SIN3A@05297	 1.5282119	 6.10123	1.136e+00	0.3113459	test
SIN3A@06523	-1.2382708	 4.26540	1.136e+00	0.3114146	test
SIN3A@07554	 1.1020830	 4.89656	1.135e+00	0.3114817	test
SIN3A@13404	 0.5018595	 7.55713	1.133e+00	0.3114887	test
SIN3A@09459	-1.1607028	 4.21900	1.135e+00	0.3115369	test
SIN3A@06588	 1.0326584	 5.76793	1.135e+00	0.3115370	test
SIN3A@13528	-1.2046068	 4.65394	1.135e+00	0.3115664	test
SIN3A@03270	 0.7905438	 6.44824	1.133e+00	0.3119344	test
SIN3A@08900	-0.4637802	 7.00007	1.130e+00	0.3120180	test
SIN3A@12492	-0.9866284	 4.71911	1.130e+00	0.3121421	test
SIN3A@10346	 1.2559383	 4.75634	1.132e+00	0.3122072	test
SIN3A@00052	-0.5316825	 6.73149	1.130e+00	0.3122096	test
SIN3A@10290	-1.1254670	 3.71497	1.128e+00	0.3124718	test
SIN3A@00077	 0.7339687	 6.95098	1.130e+00	0.3126859	test
SIN3A@12516	-0.6449621	 6.13275	1.129e+00	0.3127223	test
SIN3A@10359	 1.1223690	 4.44885	1.126e+00	0.3128365	test
SIN3A@01711	 0.7017074	 6.33622	1.129e+00	0.3128475	test
SIN3A@01148	-1.2709131	 2.76802	1.126e+00	0.3128991	test
SIN3A@06966	 0.5019892	 6.65393	1.126e+00	0.3129634	test
SIN3A@04359	 0.6389263	 5.86892	1.124e+00	0.3132399	test
SIN3A@13484	-1.2723013	 4.36903	1.127e+00	0.3133078	test
SIN3A@03624	-0.6154390	 6.41265	1.126e+00	0.3133673	test
SIN3A@14074	-0.6775554	 5.65817	1.124e+00	0.3133810	negative
SIN3A@10743	-1.3341784	 4.16445	1.126e+00	0.3134524	test
SIN3A@03094	 1.0209345	 6.00835	1.124e+00	0.3138942	test
SIN3A@13182	-1.3527867	 3.15327	1.124e+00	0.3139076	test
SIN3A@07540	 0.6015157	 6.12463	1.121e+00	0.3139530	test
SIN3A@01882	-0.5264159	 6.42951	1.121e+00	0.3139607	test
SIN3A@06429	 0.6702286	 6.75038	1.123e+00	0.3140591	test
SIN3A@09458	 1.4119059	 4.75325	1.122e+00	0.3141700	test
SIN3A@06602	 0.4865028	 6.56326	1.119e+00	0.3142539	test
SIN3A@08413	-1.1233133	 3.94919	1.120e+00	0.3142740	test
SIN3A@01038	-0.9054644	 5.33182	1.122e+00	0.3143038	test
SIN3A@01588	 0.5753869	 7.38356	1.121e+00	0.3143583	test
SIN3A@08632	-0.5617441	 6.11323	1.118e+00	0.3144452	test
SIN3A@12683	-0.9035701	 5.31950	1.121e+00	0.3145116	test
SIN3A@01940	 0.6331051	 6.25258	1.121e+00	0.3145156	test
SIN3A@03968	 1.1321409	 5.48435	1.120e+00	0.3146470	test
SIN3A@11364	-1.0801935	 4.43849	1.119e+00	0.3146940	test
SIN3A@04656	 1.2309230	 4.54951	1.119e+00	0.3147546	test
SIN3A@04437	 0.5450301	 7.28862	1.116e+00	0.3149556	test
SIN3A@12374	 1.4485273	 4.59721	1.118e+00	0.3150037	test
SIN3A@10648	 0.7965364	 5.50192	1.115e+00	0.3150642	test
SIN3A@04909	-0.9638329	 4.73620	1.115e+00	0.3150767	test
SIN3A@03363	 0.8285854	 5.27296	1.115e+00	0.3150778	test
SIN3A@08425	 1.2535003	 5.51189	1.117e+00	0.3153166	test
SIN3A@08824	 1.5996363	 4.69362	1.116e+00	0.3155046	test
SIN3A@03995	-1.0771600	 4.88982	1.116e+00	0.3155510	test
SIN3A@11719	 0.9103104	 5.72236	1.115e+00	0.3156165	test
SIN3A@01366	 2.1421101	 1.61129	1.115e+00	0.3156187	test
SIN3A@11467	 1.0585263	 4.99035	1.114e+00	0.3157360	test
SIN3A@04185	 1.1876142	 5.12613	1.115e+00	0.3157566	test
SIN3A@05142	 1.0895548	 6.06331	1.114e+00	0.3157991	test
SIN3A@09683	-0.5077674	 6.19042	1.111e+00	0.3158981	test
SIN3A@01501	 0.8087671	 5.49356	1.111e+00	0.3160234	test
SIN3A@00908	 0.5911210	 6.13809	1.110e+00	0.3162440	test
SIN3A@12650	 0.5922403	 6.01373	1.109e+00	0.3163346	test
SIN3A@14222	-1.0748245	 4.19301	1.109e+00	0.3163448	negative
SIN3A@08143	 1.5666038	 4.40060	1.111e+00	0.3164431	test
SIN3A@05064	 0.9842739	 5.08540	1.108e+00	0.3166722	test
SIN3A@01754	-1.3641568	 2.88698	1.109e+00	0.3166862	test
SIN3A@12999	-1.1109703	 3.31615	1.107e+00	0.3168929	test
SIN3A@12553	 1.3125948	 5.30156	1.109e+00	0.3169124	test
SIN3A@01653	 1.5605801	 3.79352	1.109e+00	0.3169427	test
SIN3A@02439	 0.7728924	 5.61130	1.106e+00	0.3169582	test
SIN3A@07078	-0.9955716	 4.95544	1.108e+00	0.3169617	test
SIN3A@08856	 0.7378606	 5.68769	1.106e+00	0.3169887	test
SIN3A@13556	-1.1963848	 2.85531	1.106e+00	0.3171109	test
SIN3A@06487	 0.5264962	 6.29587	1.103e+00	0.3175958	test
SIN3A@08879	 0.7428499	 6.62249	1.105e+00	0.3178071	test
SIN3A@06745	 0.6993107	 5.87727	1.104e+00	0.3178266	test
SIN3A@11304	 1.2519557	 4.45495	1.105e+00	0.3178361	test
SIN3A@13728	 1.3902165	 4.84864	1.104e+00	0.3179520	test
SIN3A@11055	 1.4534410	 4.74623	1.103e+00	0.3180931	test
SIN3A@06726	-1.1365528	 4.70317	1.103e+00	0.3181917	test
SIN3A@00964	-0.4882275	 6.41079	1.100e+00	0.3182919	test
SIN3A@09681	-0.5974376	 6.55471	1.102e+00	0.3183081	test
SIN3A@08820	-0.4763586	 6.93768	1.100e+00	0.3183233	test
SIN3A@01236	 0.5659352	 6.29190	1.100e+00	0.3183256	test
SIN3A@06699	-1.3927833	 2.85385	1.100e+00	0.3186375	test
SIN3A@09280	 1.4890860	 5.71043	1.100e+00	0.3186955	test
SIN3A@14203	-0.6485140	 7.31337	1.100e+00	0.3187273	negative
SIN3A@13233	 1.7138600	 3.81889	1.100e+00	0.3188551	test
