oligo	XR043	XR044	XR045	XR046	XR050	XR051	XR052	XR054	group
SIN3A@00499	383	363	1237	613	1039	518	744	689	test
SIN3A@00500	251	394	14	157	218	119	57	157	test
SIN3A@00501	396	413	20	339	165	109	335	178	test
SIN3A@00502	32	52	0	0	190	89	53	116	test
SIN3A@00503	95	53	0	0	63	28	0	0	test
SIN3A@00504	1140	973	1160	985	714	429	719	478	test
SIN3A@00505	367	141	74	51	270	82	2469	46	test
SIN3A@00506	345	235	780	577	92	58	0	225	test
SIN3A@00507	357	296	906	720	385	187	84	201	test
SIN3A@00508	565	482	18	272	646	309	644	1232	test
SIN3A@00509	130	141	999	626	585	252	343	423	test
SIN3A@00510	0	50	2	0	183	68	0	0	test
SIN3A@00511	842	691	977	889	567	276	199	178	test
SIN3A@00512	391	373	95	253	379	142	439	388	test
SIN3A@00513	454	514	200	555	534	327	174	373	test
SIN3A@00514	364	162	81	488	376	166	2	1	test
SIN3A@00515	2	0	1	0	0	0	0	0	test
SIN3A@00516	477	766	72	717	911	617	630	658	test
SIN3A@00517	29	13	17	0	50	9	1892	3	test
SIN3A@00518	1	1	0	2	2	1	2	4	test
SIN3A@00519	113	42	0	1	50	41	3	2	test
SIN3A@00520	2	1	0	1	2	1	0	1	test
SIN3A@00521	264	205	2091	1127	423	127	1398	181	test
SIN3A@00522	267	199	6	129	294	141	117	257	test
SIN3A@00523	1180	1419	2060	1878	271	217	47	560	test
SIN3A@00524	661	544	972	984	645	254	394	314	test
SIN3A@00525	416	202	410	285	1627	524	4552	3592	test
SIN3A@00526	296	158	1	78	430	238	752	770	test
SIN3A@00527	1230	909	1157	1023	1522	621	562	1217	test
SIN3A@00528	859	793	121	371	1426	598	2405	1523	test
SIN3A@00529	972	729	888	839	1351	672	1201	997	test
SIN3A@00530	429	418	1006	638	592	332	146	428	test
SIN3A@00531	444	359	69	147	696	374	409	306	test
SIN3A@00532	611	412	72	55	1002	535	1041	996	test
SIN3A@00533	306	175	1395	748	450	240	495	150	test
SIN3A@00534	135	48	0	0	516	195	136	666	test
SIN3A@00535	279	188	12	165	505	136	86	368	test
SIN3A@00536	393	404	2080	1089	680	291	354	233	test
SIN3A@00537	988	1046	1201	1078	848	384	1707	1011	test
SIN3A@00538	0	1	0	1	1	1	2	1	test
SIN3A@00539	461	550	85	164	198	142	145	714	test
SIN3A@00540	438	353	124	233	164	51	34	0	test
SIN3A@00541	398	196	101	99	398	213	126	215	test
SIN3A@00542	421	326	11	352	596	242	152	527	test
SIN3A@00543	194	98	0	1	426	140	179	345	test
SIN3A@00544	56	97	0	0	98	62	0	1239	test
SIN3A@00545	0	0	3	0	1	0	0	4	test
SIN3A@00546	660	514	81	304	545	118	506	330	test
SIN3A@00547	407	277	1254	568	968	445	403	675	test
SIN3A@00548	677	746	892	760	215	185	68	149	test
SIN3A@00549	199	237	9	0	210	102	2	675	test
SIN3A@00550	643	683	1134	942	1190	116	30	467	test
SIN3A@00551	39	44	13	74	617	363	65	237	test
SIN3A@00552	327	235	6	103	337	101	1217	203	test
SIN3A@00553	410	243	700	438	933	413	378	748	test
SIN3A@00554	269	148	544	270	291	99	68	109	test
SIN3A@00555	869	610	258	283	1544	701	809	1157	test
SIN3A@00556	652	602	506	464	1244	458	794	559	test
SIN3A@00557	854	966	246	730	297	231	467	64	test
SIN3A@00558	1	0	4	4	1	0	1	4	test
SIN3A@00559	365	387	66	262	926	454	1068	615	test
SIN3A@00560	886	488	464	368	602	312	498	175	test
SIN3A@00561	570	628	1443	1020	465	226	148	491	test
SIN3A@00562	23	14	0	1	236	125	383	178	test
SIN3A@00563	1020	588	1180	844	724	430	146	596	test
SIN3A@00564	0	0	0	0	392	84	658	105	test
SIN3A@00565	530	249	278	177	2045	942	1108	1265	test
SIN3A@00566	42	51	24	0	1058	515	1351	802	test
SIN3A@00567	441	503	111	241	50	0	180	0	test
SIN3A@00568	225	322	18	285	140	67	157	25	test
SIN3A@00569	283	161	103	35	245	100	619	410	test
SIN3A@00570	102	100	0	2	284	168	154	341	test
SIN3A@00571	1149	588	178	293	765	410	288	685	test
SIN3A@00572	402	147	950	471	94	126	567	43	test
SIN3A@00573	241	179	606	361	582	290	352	274	test
SIN3A@00574	759	302	1105	614	1289	492	285	503	test
SIN3A@00575	252	181	0	1	289	82	0	112	test
SIN3A@00576	192	166	27	1	123	97	1238	44	test
SIN3A@00577	0	54	0	0	1	38	3	3	test
SIN3A@00578	419	52	13	75	150	71	141	108	test
SIN3A@00579	73	39	0	435	413	205	139	417	test
SIN3A@00580	356	269	1656	878	860	380	1784	1257	test
SIN3A@00581	755	433	214	1829	1054	519	617	784	test
SIN3A@00582	31	22	0	0	131	33	1430	1757	test
SIN3A@00583	88	84	399	259	507	226	845	351	test
SIN3A@00584	226	350	18	212	51	5	1201	32	test
SIN3A@00585	1578	905	2247	1758	954	402	2223	624	test
SIN3A@00586	372	248	1586	1041	1835	745	621	2451	test
SIN3A@00587	0	0	0	0	1	40	3	3	test
SIN3A@00588	225	96	11	300	121	40	105	388	test
SIN3A@00589	959	1063	1132	1793	717	438	498	407	test
SIN3A@00590	482	138	78	78	314	119	64	198	test
SIN3A@00591	298	158	91	78	275	114	131	282	test
SIN3A@00592	759	481	377	679	424	86	259	35	test
SIN3A@00593	401	384	0	238	1303	606	1553	1004	test
SIN3A@00594	695	494	201	232	649	272	1585	330	test
SIN3A@00595	242	337	10	314	101	62	0	63	test
SIN3A@00596	243	51	5	31	555	225	89	395	test
SIN3A@00597	338	270	6	1435	520	251	514	380	test
SIN3A@00598	1480	1071	1106	1149	1197	674	1322	813	test
SIN3A@00599	309	396	50	240	239	168	839	368	test
SIN3A@00600	1061	886	1832	1297	1925	908	1213	2083	test
SIN3A@00601	19	29	6	1	232	135	62	150	test
SIN3A@00602	761	1029	55	1035	830	378	378	755	test
SIN3A@00603	0	0	0	0	20	0	3	0	test
SIN3A@00604	606	856	950	995	880	343	193	515	test
SIN3A@00605	1051	919	89	278	3239	1212	3096	2604	test
SIN3A@00606	289	408	5	239	83	56	155	1	test
SIN3A@00607	166	199	12	389	165	78	1	1	test
SIN3A@00608	287	126	11	133	76	145	0	88	test
SIN3A@00609	713	806	20	449	403	207	174	646	test
SIN3A@00610	702	519	2811	1648	156	160	84	222	test
SIN3A@00611	1025	830	2096	1280	785	387	581	291	test
SIN3A@00612	481	329	66	171	713	132	1123	1231	test
SIN3A@00613	205	151	0	120	429	241	751	322	test
SIN3A@00614	538	312	1260	683	615	355	701	550	test
SIN3A@00615	1491	1069	1732	1275	2516	1048	2997	2160	test
SIN3A@00616	612	373	972	633	877	492	1570	827	test
SIN3A@00617	122	53	0	0	0	1	2	5	test
SIN3A@00618	252	162	204	80	1226	551	2663	876	test
SIN3A@00619	150	131	883	500	305	175	478	213	test
SIN3A@00620	112	80	852	507	561	288	158	500	test
SIN3A@00621	190	43	517	294	956	445	958	665	test
SIN3A@00622	470	262	298	267	875	481	903	838	test
SIN3A@00623	281	90	110	50	270	103	66	166	test
SIN3A@00624	465	217	1018	645	976	434	835	877	test
SIN3A@00625	696	837	1280	983	1045	303	640	431	test
SIN3A@00626	13	3	0	0	22	39	334	0	test
SIN3A@00627	140	59	3	1	42	8	7	3	test
SIN3A@00628	169	151	80	89	536	233	622	430	test
SIN3A@00629	72	174	605	351	463	225	379	261	test
SIN3A@00630	233	81	0	0	144	81	343	148	test
SIN3A@00631	65	65	39	0	179	65	301	231	test
SIN3A@00632	624	795	595	787	764	395	207	609	test
SIN3A@00633	105	123	0	0	120	46	157	240	test
SIN3A@00634	691	611	1540	1011	413	320	382	267	test
SIN3A@00635	226	81	32	149	136	106	117	2	test
SIN3A@00636	1316	916	1155	1228	433	275	1206	308	test
SIN3A@00637	687	817	2235	1585	618	348	590	1088	test
SIN3A@00638	358	325	88	205	640	270	343	691	test
SIN3A@00639	283	67	89	53	698	322	781	382	test
SIN3A@00640	417	421	1094	878	176	88	85	93	test
SIN3A@00641	232	135	0	51	560	348	465	400	test
SIN3A@00642	231	168	1012	529	151	82	90	123	test
SIN3A@00643	66	67	8	0	412	174	123	277	test
SIN3A@00644	776	516	550	499	351	183	163	380	test
SIN3A@00645	563	276	92	77	527	310	191	465	test
SIN3A@00646	1002	288	272	188	613	247	533	1605	test
SIN3A@00647	0	19	0	0	0	0	0	0	test
SIN3A@00648	360	170	93	43	454	202	237	459	test
SIN3A@00649	461	132	497	254	314	232	406	264	test
SIN3A@00650	229	87	0	18	173	51	2	115	test
SIN3A@00651	100	132	0	34	361	127	82	246	test
SIN3A@00652	266	240	980	612	574	347	343	254	test
SIN3A@00653	24	17	0	0	174	121	216	119	test
SIN3A@00654	866	1278	798	968	684	426	568	319	test
SIN3A@00655	586	415	1103	715	578	257	579	281	test
SIN3A@00656	25	40	0	0	215	103	142	361	test
SIN3A@00657	248	0	0	66	343	109	569	86	test
SIN3A@00658	51	22	1	0	397	121	117	228	test
SIN3A@00659	672	301	281	83	205	112	451	152	test
SIN3A@00660	855	913	157	476	466	228	246	191	test
SIN3A@00661	411	498	43	285	626	289	1266	453	test
SIN3A@00662	255	121	11	0	248	172	33	49	test
SIN3A@00663	0	52	20	49	232	115	119	309	test
SIN3A@00664	468	210	121	63	702	441	833	601	test
SIN3A@00665	1229	452	2831	1932	1259	418	679	468	test
SIN3A@00666	812	396	1951	1009	992	538	604	1444	test
SIN3A@00667	332	252	1027	615	728	401	525	657	test
SIN3A@00668	269	211	3	58	704	316	162	824	test
SIN3A@00669	311	372	18	342	586	341	309	491	test
SIN3A@00670	429	520	989	1613	491	220	220	484	test
SIN3A@00671	862	342	989	560	678	423	1035	1068	test
SIN3A@00672	16	28	0	0	54	18	0	6	test
SIN3A@00673	892	569	149	404	969	502	1263	990	test
SIN3A@00674	1	0	0	0	1115	360	300	722	test
SIN3A@00675	203	218	95	42	124	104	72	99	test
SIN3A@00676	509	458	69	290	245	102	110	9	test
SIN3A@00677	278	334	11	507	207	100	77	112	test
SIN3A@00678	161	127	8	1	1344	558	746	899	test
SIN3A@00679	441	177	97	66	286	186	516	762	test
SIN3A@00680	570	703	1949	1313	772	367	382	619	test
SIN3A@00681	632	558	29	374	765	306	321	606	test
SIN3A@00682	342	177	78	70	287	144	74	124	test
SIN3A@00683	516	548	482	1101	464	167	246	268	test
SIN3A@00684	632	812	21	386	129	100	323	39	test
SIN3A@00685	110	64	1003	602	480	241	416	544	test
SIN3A@00686	0	71	1	1548	120	52	972	30	test
SIN3A@00687	262	170	0	78	201	120	58	47	test
SIN3A@00688	125	59	1	21	119	98	79	116	test
SIN3A@00689	855	773	2491	1603	292	182	49	92	test
SIN3A@00690	561	459	1054	927	93	57	0	0	test
SIN3A@00691	747	563	98	373	623	329	1240	283	test
SIN3A@00692	625	270	1328	820	844	346	687	725	test
SIN3A@00693	310	202	61	28	590	255	505	601	test
SIN3A@00694	0	0	0	0	0	0	0	0	test
SIN3A@00695	259	419	1057	869	179	172	4	1	test
SIN3A@00696	0	1	0	0	0	0	0	0	test
SIN3A@00697	119	52	203	8	403	186	473	310	test
SIN3A@00698	1329	1128	2282	1821	533	255	149	215	test
SIN3A@00699	224	99	1114	776	127	73	0	0	test
SIN3A@00700	325	324	9	131	680	242	437	335	test
SIN3A@00701	291	406	12	234	357	197	64	134	test
SIN3A@00702	157	215	16	230	256	147	57	477	test
SIN3A@00703	796	712	1019	721	265	209	6	104	test
SIN3A@00704	40	41	0	0	209	108	41	112	test
SIN3A@00705	116	14	96	0	436	284	825	195	test
SIN3A@00706	413	548	75	187	554	270	446	270	test
SIN3A@00707	629	671	25	806	931	435	1063	830	test
SIN3A@00708	375	322	7	424	783	289	328	525	test
SIN3A@00709	1243	1162	889	1666	885	532	1003	347	test
SIN3A@00710	297	240	18	0	298	171	426	217	test
SIN3A@00711	145	28	41	652	369	105	373	150	test
SIN3A@00712	490	366	346	248	618	290	2412	223	test
SIN3A@00713	634	745	72	394	248	215	1398	93	test
SIN3A@00714	870	548	188	336	459	223	276	258	test
SIN3A@00715	1390	998	1990	1276	1075	689	1467	947	test
SIN3A@00716	267	322	7	194	197	78	88	86	test
SIN3A@00717	677	484	38	918	1024	550	1439	1511	test
SIN3A@00718	93	77	10	39	88	47	330	37	test
SIN3A@00719	726	753	122	631	267	279	114	215	test
SIN3A@00720	561	324	1249	906	476	319	633	310	test
SIN3A@00721	225	338	73	169	231	63	1	128	test
SIN3A@00722	310	210	85	142	912	243	676	578	test
SIN3A@00723	5580	4979	8230	7103	6463	3085	3479	5257	test
SIN3A@00724	0	0	0	0	1	0	0	1	test
SIN3A@00725	38	39	50	0	153	32	763	59	test
SIN3A@00726	828	274	213	176	580	312	598	186	test
SIN3A@00727	197	169	418	511	341	204	52	127	test
SIN3A@00728	135	121	255	235	335	105	1952	113	test
SIN3A@00729	370	299	976	556	760	253	2171	540	test
SIN3A@00730	118	110	1136	682	217	85	1	2	test
SIN3A@00731	172	62	21	434	352	221	425	418	test
SIN3A@00732	0	0	5	0	1	0	0	0	test
SIN3A@00733	299	217	924	496	670	308	233	747	test
SIN3A@00734	802	666	151	290	910	432	976	350	test
SIN3A@00735	499	314	1968	1238	172	75	86	145	test
SIN3A@00736	215	116	52	242	480	227	1535	212	test
SIN3A@00737	601	438	94	71	1977	791	1819	1413	test
SIN3A@00738	87	83	999	522	243	74	99	184	test
SIN3A@00739	123	101	1	1	396	164	111	318	test
SIN3A@00740	743	348	1130	616	383	100	275	116	test
SIN3A@00741	236	428	14	369	373	149	227	251	test
SIN3A@00742	368	390	68	286	600	283	549	500	test
SIN3A@00743	797	790	1199	1289	560	354	224	456	test
SIN3A@00744	464	638	1189	754	1409	683	2175	1112	test
SIN3A@00745	70	74	13	0	157	118	60	84	test
SIN3A@00746	751	584	1485	1284	480	272	210	534	test
SIN3A@00747	424	194	83	81	1402	788	811	744	test
SIN3A@00748	218	55	0	0	493	243	114	262	test
SIN3A@00749	640	605	2138	1554	940	483	1280	760	test
SIN3A@00750	1	27	0	0	89	57	314	42	test
SIN3A@00751	58	113	0	0	236	149	143	208	test
SIN3A@00752	1743	1346	2967	2000	1928	835	929	1192	test
SIN3A@00753	219	52	40	12	689	263	1097	431	test
SIN3A@00754	66	57	0	0	316	148	72	82	test
SIN3A@00755	300	432	891	880	363	208	181	165	test
SIN3A@00756	712	941	38	594	1249	426	2265	464	test
SIN3A@00757	654	558	592	450	407	298	404	269	test
SIN3A@00758	474	425	48	215	589	289	190	650	test
SIN3A@00759	275	406	1497	1036	125	118	1203	135	test
SIN3A@00760	588	552	166	1061	1024	482	416	488	test
SIN3A@00761	167	103	15	317	613	380	1024	348	test
SIN3A@00762	947	917	1682	1402	2362	1087	3801	1973	test
SIN3A@00763	608	421	132	214	558	301	464	632	test
SIN3A@00764	124	54	0	0	234	70	588	109	test
SIN3A@00765	603	611	1319	956	486	247	987	398	test
SIN3A@00766	344	352	10	152	292	86	401	489	test
SIN3A@00767	559	290	87	115	592	242	811	389	test
SIN3A@00768	0	0	0	0	0	0	0	0	test
SIN3A@00769	235	178	1044	586	270	182	2667	210	test
SIN3A@00770	1152	1308	98	650	571	326	118	513	test
SIN3A@00771	594	550	79	225	407	218	799	393	test
SIN3A@00772	331	315	17	194	575	270	445	275	test
SIN3A@00773	116	72	0	0	225	121	339	208	test
SIN3A@00774	536	462	866	1331	314	226	683	200	test
SIN3A@00775	230	169	905	468	247	110	155	180	test
SIN3A@00776	771	625	940	613	949	412	664	217	test
SIN3A@00777	2233	1636	2309	2188	2321	1103	1642	1224	test
SIN3A@00778	755	437	1328	712	489	188	708	145	test
SIN3A@00779	1443	1353	2103	1799	990	580	1224	1034	test
SIN3A@00780	32	58	0	27	146	110	77	177	test
SIN3A@00781	248	139	78	47	490	222	51	2139	test
SIN3A@00782	585	526	1134	1630	770	355	4602	928	test
SIN3A@00783	367	200	1147	689	161	48	90	0	test
SIN3A@00784	739	774	88	246	186	112	41	129	test
SIN3A@00785	741	226	941	604	559	199	2743	230	test
SIN3A@00786	491	275	1510	911	905	365	344	340	test
SIN3A@00787	104	0	0	0	75	33	30	0	test
SIN3A@00788	399	483	669	627	291	133	358	296	test
SIN3A@00789	770	606	88	260	159	48	0	0	test
SIN3A@00790	519	548	1053	1111	1051	523	1053	656	test
SIN3A@00791	1176	1041	935	1153	873	373	567	603	test
SIN3A@00792	0	0	0	0	0	0	0	0	test
SIN3A@00793	32	89	0	0	93	54	60	61	test
SIN3A@00794	411	408	950	751	270	132	67	77	test
SIN3A@00795	256	238	81	153	0	5	1	0	test
SIN3A@00796	262	244	669	522	381	164	102	243	test
SIN3A@00797	360	177	168	56	0	0	2	71	test
SIN3A@00798	91	152	1069	1039	165	82	49	128	test
SIN3A@00799	88	27	1	0	354	164	569	607	test
SIN3A@00800	89	122	2	0	305	136	111	240	test
SIN3A@00801	658	398	142	301	556	253	1234	577	test
SIN3A@00802	361	545	995	709	239	135	122	104	test
SIN3A@00803	368	196	67	41	261	88	58	201	test
SIN3A@00804	1104	1018	830	1066	1027	569	1285	1539	test
SIN3A@00805	21	51	40	53	257	122	1	96	test
SIN3A@00806	760	534	50	295	360	250	88	424	test
SIN3A@00807	298	398	979	781	701	217	2502	134	test
SIN3A@00808	652	503	222	327	241	108	1	2	test
SIN3A@00809	136	49	926	501	109	42	1	0	test
SIN3A@00810	516	280	600	748	1039	441	476	1927	test
SIN3A@00811	3	0	2	1	0	1	2	0	test
SIN3A@00812	1832	2463	146	1617	332	312	67	1084	test
SIN3A@00813	1832	1328	3512	2810	1724	647	352	1275	test
SIN3A@00814	352	196	1737	1171	272	91	1967	141	test
SIN3A@00815	258	93	2	469	366	96	78	110	test
SIN3A@00816	696	369	494	454	806	329	399	539	test
SIN3A@00817	84	49	12	0	4	5	4	5	test
SIN3A@00818	344	91	67	22	322	179	250	198	test
SIN3A@00819	409	225	352	229	148	141	82	134	test
SIN3A@00820	115	22	4	0	351	105	400	302	test
SIN3A@00821	385	172	86	31	807	371	352	1302	test
SIN3A@00822	511	621	30	296	1120	454	659	1328	test
SIN3A@00823	325	349	1375	1135	1283	552	1229	989	test
SIN3A@00824	1614	1358	2983	2185	978	488	378	700	test
SIN3A@00825	621	404	94	203	328	164	83	94	test
SIN3A@00826	290	350	54	38	288	197	54	121	test
SIN3A@00827	1248	1143	1081	1266	945	480	777	658	test
SIN3A@00828	1103	1355	2670	2075	1345	670	1355	2199	test
SIN3A@00829	874	768	518	618	1064	426	574	759	test
SIN3A@00830	1559	1495	757	1082	1169	646	1035	777	test
SIN3A@00831	204	240	929	932	1421	395	84	219	test
SIN3A@00832	689	711	187	254	468	169	41	1145	test
SIN3A@00833	611	635	40	394	300	140	69	86	test
SIN3A@00834	769	559	123	94	778	410	1455	1193	test
SIN3A@00835	936	715	987	827	586	277	24	50	test
SIN3A@00836	1461	1423	1254	2219	1514	689	411	1853	test
SIN3A@00837	1126	1106	922	868	973	456	1880	431	test
SIN3A@00838	367	568	1597	1258	801	405	221	633	test
SIN3A@00839	286	317	955	680	1288	475	2125	360	test
SIN3A@00840	622	653	61	349	848	392	755	759	test
SIN3A@00841	139	23	0	0	802	376	484	492	test
SIN3A@00842	481	336	1210	654	428	148	203	75	test
SIN3A@00843	342	369	29	0	420	130	612	291	test
SIN3A@00844	383	329	1143	645	509	260	269	236	test
SIN3A@00845	587	838	377	639	992	459	1308	637	test
SIN3A@00846	1007	1256	678	921	919	444	573	527	test
SIN3A@00847	652	452	842	601	540	216	491	650	test
SIN3A@00848	2	6	0	0	2	1	0	1	test
SIN3A@00849	465	425	472	246	844	364	953	546	test
SIN3A@00850	0	1	0	0	1	0	0	1	test
SIN3A@00851	381	203	1041	635	526	222	439	618	test
SIN3A@00852	772	548	731	927	1227	501	202	454	test
SIN3A@00853	1049	811	2620	1845	2041	987	918	1173	test
SIN3A@00854	355	206	50	538	491	200	151	252	test
SIN3A@00855	1340	997	925	717	2309	991	1934	1894	test
SIN3A@00856	1038	850	756	806	1746	706	1197	1625	test
SIN3A@00857	430	379	0	379	472	221	406	170	test
SIN3A@00858	378	259	58	166	308	106	51	176	test
SIN3A@00859	573	292	158	829	1254	480	899	503	test
SIN3A@00860	1180	1114	1054	988	857	310	648	648	test
SIN3A@00861	19	15	0	79	233	82	55	98	test
SIN3A@00862	1710	1181	2840	1958	2665	1081	2444	1715	test
SIN3A@00863	1274	1225	522	1204	2416	810	1457	1677	test
SIN3A@00864	140	52	2	0	713	393	192	424	test
SIN3A@00865	685	453	192	200	1054	486	740	941	test
SIN3A@00866	1211	1446	742	992	2152	1136	934	1647	test
SIN3A@00867	372	212	80	43	671	278	1247	355	test
SIN3A@00868	332	254	572	308	338	196	282	315	test
SIN3A@00869	72	77	2	1	267	151	240	142	test
SIN3A@00870	1	0	5	2	0	0	0	1	test
SIN3A@00871	581	360	265	124	879	448	899	520	test
SIN3A@00872	291	214	7	153	563	310	457	416	test
SIN3A@00873	209	148	0	0	575	270	435	2188	test
SIN3A@00874	777	562	290	376	964	460	1545	1592	test
SIN3A@00875	684	624	496	587	946	378	722	516	test
SIN3A@00876	415	436	71	128	473	245	3112	1438	test
SIN3A@00877	2427	1671	4226	2936	2192	1053	5403	1414	test
SIN3A@00878	1017	971	1268	1090	581	349	184	381	test
SIN3A@00879	408	599	2182	1599	502	253	210	407	test
SIN3A@00880	641	387	65	446	1239	464	394	2794	test
SIN3A@00881	553	348	266	394	497	159	753	715	test
SIN3A@00882	6	4	0	1	1	1	3	0	test
SIN3A@00883	822	546	1922	1660	1371	593	1547	604	test
SIN3A@00884	337	358	558	459	511	226	91	286	test
SIN3A@00885	195	101	678	507	282	133	93	290	test
SIN3A@00886	329	507	11	639	642	326	362	422	test
SIN3A@00887	274	173	0	0	537	191	285	300	test
SIN3A@00888	507	507	974	740	1276	574	1881	963	test
SIN3A@00889	1109	613	3578	2142	1694	933	1304	1184	test
SIN3A@00890	176	96	33	0	6205	187	1228	278	test
SIN3A@00891	436	162	205	160	140	25	0	0	test
SIN3A@00892	517	610	848	1683	527	217	202	463	test
SIN3A@00893	154	61	45	30	0	0	1	0	test
SIN3A@00894	65	99	956	574	80	15	0	0	test
SIN3A@00895	457	380	88	318	665	309	1003	538	test
SIN3A@00896	779	623	2434	1698	208	120	1	2	test
SIN3A@00897	645	808	1046	1024	282	206	363	692	test
SIN3A@00898	351	363	37	237	288	129	825	697	test
SIN3A@00899	386	238	1212	689	406	177	170	374	test
SIN3A@00900	1471	1646	2465	2203	1442	844	1670	881	test
SIN3A@00901	529	707	1113	979	249	98	310	40	test
SIN3A@00902	628	282	146	157	686	271	178	1953	test
SIN3A@00903	215	118	0	0	137	122	112	160	test
SIN3A@00904	199	74	62	51	24	41	292	342	test
SIN3A@00905	109	82	20	0	292	189	77	360	test
SIN3A@00906	1685	615	198	305	967	414	1516	853	test
SIN3A@00907	115	138	1238	701	318	151	482	292	test
SIN3A@00908	114	31	0	0	22	39	305	95	test
SIN3A@00909	956	780	4161	2350	55	88	3	221	test
SIN3A@00910	333	101	341	102	532	200	222	377	test
SIN3A@00911	349	133	85	35	362	161	195	245	test
SIN3A@00912	624	915	94	718	128	26	0	0	test
SIN3A@00913	245	95	3	95	360	104	471	318	test
SIN3A@00914	120	63	78	0	363	255	35	262	test
SIN3A@00915	379	329	0	270	91	56	0	200	test
SIN3A@00916	155	103	13	0	168	157	418	146	test
SIN3A@00917	514	459	962	692	1071	458	532	573	test
SIN3A@00918	849	347	929	832	553	286	163	657	test
SIN3A@00919	443	413	69	141	2159	738	1013	1383	test
SIN3A@00920	743	673	2358	1323	879	393	917	464	test
SIN3A@00921	241	144	70	83	506	187	361	873	test
SIN3A@00922	295	196	1244	833	734	407	738	1662	test
SIN3A@00923	0	0	0	3	2	0	0	0	test
SIN3A@00924	501	784	116	399	585	224	99	3737	test
SIN3A@00925	150	44	0	0	203	56	37	79	test
SIN3A@00926	360	405	22	204	400	238	51	581	test
SIN3A@00927	188	155	86	32	1	9	0	0	test
SIN3A@00928	746	692	16	439	1318	567	260	688	test
SIN3A@00929	266	274	1989	1181	172	152	100	0	test
SIN3A@00930	147	11	0	0	186	82	96	122	test
SIN3A@00931	133	37	0	0	52	34	8	5	test
SIN3A@00932	105	119	1178	575	407	285	67	171	test
SIN3A@00933	1122	1306	984	1109	621	278	352	274	test
SIN3A@00934	79	51	1	0	168	49	2	1600	test
SIN3A@00935	536	290	2136	1107	351	276	316	206	test
SIN3A@00936	1304	947	3525	2254	662	255	1202	285	test
SIN3A@00937	198	162	1117	707	276	279	293	135	test
SIN3A@00938	290	226	901	505	475	101	194	170	test
SIN3A@00939	974	909	148	681	331	192	258	110	test
SIN3A@00940	1141	901	995	921	1042	430	579	731	test
SIN3A@00941	106	62	1	1	823	247	413	503	test
SIN3A@00942	432	235	1447	829	365	157	442	202	test
SIN3A@00943	522	823	36	606	624	353	970	938	test
SIN3A@00944	895	975	1133	1287	672	389	468	470	test
SIN3A@00945	465	652	28	878	299	217	416	328	test
SIN3A@00946	221	102	82	41	422	160	109	353	test
SIN3A@00947	238	409	18	184	89	54	3	1	test
SIN3A@00948	0	9	1	0	27	29	1	0	test
SIN3A@00949	340	388	19	228	285	135	65	119	test
SIN3A@00950	267	387	24	275	195	95	580	108	test
SIN3A@00951	323	166	73	35	209	36	180	125	test
SIN3A@00952	171	40	1	0	400	142	86	265	test
SIN3A@00953	226	392	13	263	47	45	8	4	test
SIN3A@00954	1177	1258	1157	1217	2066	1018	2309	1575	test
SIN3A@00955	308	390	32	239	76	29	2323	1	test
SIN3A@00956	29	52	0	0	104	15	7	4	test
SIN3A@00957	190	149	16	299	104	56	79	102	test
SIN3A@00958	791	538	90	410	608	373	625	1664	test
